ep_rew_mean,total timesteps,mean_int_reward,total_time,num_episodes,entropy_loss,intrinsic_loss,value_loss,total_loss,policy_gradient_loss
109.02657574000001,696320,9.98839e-10,1147.0371108055115,696,-0.2670312263071537,3.6319630029073984e-06,0.034924401843636585,0.03469619657695453,-0.0002300212481835163
109.00646094,704512,9.508891e-10,1160.832051038742,704,-0.2796625532209873,2.4160161900595167e-05,0.03018654327279364,0.034999096048224876,0.0048004726944809355
107.80052256,712704,8.2619667e-10,1174.5008285045624,712,-0.27144753593020143,9.25090986178545e-06,0.04390534940721409,0.04543248211663185,0.0015225072544868697
107.77460665999999,720896,8.870732e-10,1188.0727047920227,720,-0.268074118392542,1.183597705069206e-06,0.027131626903337747,0.02637779206300044,-0.0007544266391898484
109.66061112000001,729088,1.1975141e-09,1201.8561646938324,728,-0.2843130499124527,1.863051083771036e-05,0.027145273153291783,0.030254801521117213,0.0031002131124065755
111.93816183999999,737280,1.2103901e-09,1214.9610452651978,736,-0.3034101184923202,3.6111499607083262e-06,0.04997139697134116,0.04976870942301039,-0.00020449312331112472
113.74804038000002,745472,1.1392822e-09,1228.508693933487,744,-0.31703034029342236,1.9548480984045435e-06,0.03666678913159558,0.03644175923270132,-0.0002260073229434556
114.28401370000002,753664,1.0397385e-09,1242.3644542694092,752,-0.3104706173762679,1.6786023030467695e-06,0.03276758047932162,0.03332871752566426,0.000560297745191121
116.20724784,761856,1.131036e-09,1256.282476425171,760,-0.315728287352249,1.367726953776377e-06,0.06887197474152344,0.06910642082775917,0.000233762222758843
117.69940812,770048,1.0044408e-09,1269.6248173713684,768,-0.3071809282526374,2.258576123018094e-05,0.031600455405623507,0.03076088910174688,-0.0008508591844917184
118.17624002000001,778240,1.001357e-09,1282.7037823200226,776,-0.28156512663699684,1.1925388236411204e-06,0.026354048399571183,0.02891907381521398,0.0025644291462309783
118.10163304000001,786432,1.0587461e-09,1296.081224679947,784,-0.29661010298877954,1.4987527035666138e-06,0.03195371180318034,0.03362790271387818,0.0016734415343460552
