Progress,total timesteps,mean_int_reward,num_episodes,ep_rew_mean,total_time,entropy_loss,policy_gradient_loss,icm_loss,value_loss,total_loss
12.08%,121856,0.0016384033,2436,-11.459725059999998,135.6150062084198,0.5293658338487148,0.0015907038483612987,0.0173402629152406,0.005387335619161604,0.0243183023827635
12.19%,122880,0.0014110857,2456,-11.71859412,136.68071508407593,0.5508837206289172,0.005347243494486221,0.015973993300576694,0.006188257828398491,0.027509494623461406
12.29%,123904,0.0012670734,2476,-11.671917939999998,137.81767559051514,0.5586407370865345,0.0011328560659283051,0.01578157747280784,0.005255933539956459,0.022170367078692604
12.39%,124928,0.0011362619,2496,-11.132050940000001,138.90359449386597,0.5627047438174486,0.0037850059950377928,0.016083306632936,0.005200790130402311,0.025069102758376108
12.49%,125952,0.0010888099,2516,-11.13259312,140.1239471435547,0.568185718730092,-0.00023080046714869015,0.01627648989961017,0.00470813437277684,0.020753823805238318
12.6%,126976,0.0010101459,2536,-10.9867723,141.20734548568726,0.5814368855208158,0.005773478522891866,0.015409446918056346,0.005667679619364208,0.02685060506031242
12.7%,128000,0.0009043057,2560,-10.645985439999997,142.36694264411926,0.5932390009984374,0.004183306891923412,0.01461522644967772,0.004778482658366556,0.023577015999967692
12.8%,129024,0.000956133,2580,-10.163681019999999,143.51721835136414,0.6060268757864833,0.0044084933311679085,0.015601195627823472,0.004693530034273863,0.024703218993265243
12.9%,130048,0.0008850943,2600,-10.155723760000003,144.641854763031,0.6225546598434448,0.006347293302431306,0.014254691704991274,0.0044168013855596655,0.025018786392982245
13.0%,131072,0.0011234981,2620,-10.8499952,145.85817098617554,0.6338930055499077,0.0019221645045111378,0.01341004911228083,0.0045488202886190265,0.019881033905410996
13.11%,132096,0.0010754836,2640,-11.13792402,147.13496136665344,0.634561930783093,0.0017684144921643761,0.014597957400837913,0.005137426787769073,0.02150379868077136
13.21%,133120,0.0009330471,2660,-10.7714365,148.36234855651855,0.6447227522730827,0.0046087482683380455,0.01455049798823893,0.004823840221433784,0.02398308647801076
13.31%,134144,0.0010402972,2680,-10.41308728,149.5167441368103,0.6492569008842111,0.0021678100023166127,0.013384853067691438,0.004104811724573665,0.019657474794581714
13.41%,135168,0.0011825425,2700,-9.941471380000001,150.72119116783142,0.649659963324666,0.002897267200545435,0.01346128350996878,0.004589239679262391,0.020947790389776608
13.52%,136192,0.001122805,2720,-10.355286800000002,151.83667755126953,0.6544908545911312,0.0017080277992892123,0.014012154089869,0.004454912029359548,0.02017509391851776
13.62%,137216,0.001016785,2744,-11.120990260000001,152.9412603378296,0.6641198135912418,0.0026662399322492443,0.01248596707591787,0.005437536943645682,0.020589743951812796
13.72%,138240,0.0010493521,2764,-11.215451980000001,154.15094423294067,0.6740367943421006,0.004305909204438839,0.013144616415956989,0.005390460022681509,0.022840985643077336
13.82%,139264,0.0011753882,2784,-11.0624134,155.35157203674316,0.6842645322903991,0.0045011119065350045,0.013313397037563846,0.005304671831254382,0.02311918077535323
13.93%,140288,0.0009151974,2804,-10.389762800000002,156.4640531539917,0.6957755563780665,0.006718417464995487,0.012284064825507812,0.004679078160734207,0.02368156045123751
14.03%,141312,0.0010677597,2824,-9.98131162,157.6462275981903,0.7091834349557757,0.001908856193964924,0.01259366849262733,0.0034236627725476865,0.01792618745913994
14.13%,142336,0.0008244227,2844,-9.619492319999999,158.866938829422,0.7202802458778024,0.0034099993910050664,0.011951143394981045,0.00461343648203183,0.019974579268017944
14.23%,143360,0.0010855643,2864,-10.021789720000001,159.93577361106873,0.7325202310457826,0.0020990825840773654,0.011142656454467215,0.0038292025647024275,0.017070941603247007
14.34%,144384,0.0009180651,2884,-9.736493880000001,161.10537338256836,0.7451469982042909,0.005373516439505367,0.01084734006144572,0.00420017853139143,0.020421035032342518
14.44%,145408,0.0012338348,2908,-9.967435440000001,162.31237411499023,0.7572309849783778,-0.0003292225097222979,0.010947130300337449,0.0034261291757502477,0.014044036966365398
14.54%,146432,0.0011386842,2928,-10.494232420000001,163.4875078201294,0.7699454762041569,0.0045807936592664,0.01085140000213869,0.0051529173615563195,0.02058511102296141
14.64%,147456,0.0013961428,2948,-10.610999499999998,164.55963349342346,0.775571396574378,-0.0009991090697159498,0.009816844045417383,0.004791555915289791,0.013609290890991225
14.75%,148480,0.0011560384,2968,-9.97206128,165.68215656280518,0.7717772340402007,0.004437862386349347,0.011076907656388357,0.004217683187562216,0.019732453230299922
14.85%,149504,0.0011577392,2988,-10.13339786,166.80593180656433,0.7755126683041453,0.007842336693785827,0.010966064874082804,0.00440481401165016,0.023213215579518793
14.95%,150528,0.0012559041,3008,-10.3663176,167.89502573013306,0.793216286227107,0.005773014443887404,0.010729239918873645,0.0035975101454823744,0.020099764508243426
15.05%,151552,0.0016074292,3028,-10.80916182,169.15130996704102,0.7972327433526516,0.003652768516249548,0.01048729229660239,0.00512111358330003,0.019261174396151968
15.16%,152576,0.0016526041,3048,-11.268402159999999,170.25042271614075,0.7968037324026227,0.00021649735268686036,0.009860913232841995,0.0063791471111471765,0.016456557696676033
15.26%,153600,0.00096721,3072,-10.551919960000003,171.3952624797821,0.7983271181583405,0.004644572310407571,0.010720823658630252,0.005370569340811926,0.02073596530984975
15.36%,154624,0.0008664478,3092,-10.065267200000001,172.6395616531372,0.804887586273253,0.0015845121107330518,0.010138618905330077,0.004317252706641739,0.016040383722704867
15.46%,155648,0.0008173976,3112,-9.71788688,173.80918741226196,0.8145890738815069,0.006857749755897006,0.009761961962794885,0.004373991750981077,0.020993703469672966
15.56%,156672,0.0010521943,3132,-9.753378099999999,174.84445548057556,0.8196056438609958,0.0013195258894459637,0.009506986665655859,0.003996850766270654,0.014823363321372476
15.67%,157696,0.001421709,3152,-10.686477140000001,175.99560356140137,0.8312241844832897,0.0015485253302074942,0.00918138433189597,0.005056214730757347,0.015786124392860812
15.77%,158720,0.0012390728,3172,-11.57086168,177.15608763694763,0.8330469550564885,0.0038293940543706094,0.009432702165213414,0.0063978929438235355,0.019659989163407558
15.87%,159744,0.0009030073,3192,-11.383777200000003,178.3413462638855,0.8310928726568818,0.003544728111714793,0.00960628272878239,0.0059628445360431215,0.019113855376540305
15.97%,160768,0.0009236246,3212,-10.10826398,179.48596358299255,0.8333510449156165,-0.00015041929409948516,0.009335620343335904,0.005166795297554927,0.014351996346791344
16.08%,161792,0.0009353548,3232,-10.22582606,180.7123692035675,0.8323338618502021,0.004146707286561272,0.009229968913132325,0.004733111325549544,0.018109787525243143
