Progress,mean_int_reward,total timesteps,total_time,ep_rew_mean,num_episodes,value_loss,icm_loss,entropy_loss,policy_gradient_loss,total_loss
11.98%,0.0019761366,120832,134.710932970047,-12.798793419999999,2416,0.008235474953835364,0.019847738498356193,0.468927463516593,0.0035286539894546845,0.03161186744164624
12.08%,0.0020864001,121856,135.8397958278656,-12.59761342,2436,0.005742812176322332,0.01859891158528626,0.47146783024072647,-0.0002590479774533906,0.024082675784155204
12.19%,0.0018299424,122880,136.95343661308289,-12.08881358,2456,0.006166408342323848,0.018131564007489942,0.4706501131877303,0.003599803093039436,0.027897775442853226
12.29%,0.0016552777,123904,138.16495966911316,-11.8283727,2476,0.005176451870283927,0.018592005493701436,0.48016064893454313,3.2501404240784394e-05,0.023800958768226146
12.39%,0.0017942599,124928,139.3239507675171,-11.999317779999998,2496,0.005398239023634233,0.018683528032852337,0.4814411629922688,0.004720629045001453,0.02880239610148802
12.49%,0.0016850196,125952,140.52467846870422,-12.167073760000001,2516,0.005766093096099212,0.01854912367707584,0.48949764389544725,0.0014864686136218976,0.02580168538679695
12.6%,0.0016123376,126976,141.71078848838806,-12.352310540000001,2536,0.005751004986450425,0.01986015275178943,0.49621782545000315,0.0062453400179256005,0.031856497756165454
12.7%,0.0017791179,128000,142.818598985672,-12.13680098,2560,0.005511039698831155,0.018262358076754026,0.5001696879044175,0.005687515194114588,0.029460912969699767
12.8%,0.0020280441,129024,143.9821741580963,-11.775400080000002,2580,0.005644634238706203,0.01815009034180548,0.5052803065627813,0.010595866197160714,0.0343905907776724
12.9%,0.0014548425,130048,145.19241619110107,-12.01929674,2600,0.005476738655488589,0.017253567770239897,0.517980738542974,0.00729149937548021,0.030021805801208695
13.0%,0.0016418678,131072,146.39654731750488,-11.7624016,2620,0.005037067230659886,0.01743454733514227,0.5384231964126229,0.0021740862188993305,0.024645700784701484
13.11%,0.0016104496,132096,147.5588448047638,-11.745702159999999,2640,0.005667770914442372,0.016520974138984457,0.5502673340961337,0.002154322329162469,0.024343067382589297
13.21%,0.0013153424,133120,148.7322735786438,-11.824011719999998,2660,0.006227841684449231,0.016293837397824973,0.5527252396568656,0.003706762866571795,0.026228441948846
13.31%,0.0014493202,134144,149.91244912147522,-12.1354471,2680,0.005654501115714083,0.015660487522836775,0.5685280710458755,0.0033115897736685678,0.024626578412219425
13.41%,0.0013952029,135168,151.11617612838745,-11.975461399999997,2700,0.006632065142184729,0.015567189155262895,0.5840668249875307,-0.002210735460835554,0.019988518836612068
13.52%,0.0012245703,136192,152.31691002845764,-11.92210988,2720,0.005885313041289919,0.01534059456025716,0.5844779573380947,-0.0005599426179184392,0.02066596498362864
13.62%,0.0013398845,137216,153.55704283714294,-10.883433140000001,2744,0.005753703570007929,0.015404586039949208,0.5966035053133965,0.004683402208709119,0.025841691818666253
