novelty,reward,total_time,n_koeff,iteration
0.3308904446705413,291.0740764068347,455.4279074668884,1.2000000000000004,211
0.3645798157181157,292.96359610084136,457.1427483558655,1.2000000000000004,212
0.2319261634369826,294.78740996307613,458.85382437705994,1.2000000000000004,213
0.34080746087132224,296.56758577606934,460.61346220970154,1.2000000000000004,214
0.29299566781855124,298.1457233516736,462.9397852420807,1.2000000000000004,215
0.2636750052401357,299.62170346919964,465.22903752326965,1.2500000000000004,216
0.21652178404588257,301.12112139280634,467.48171877861023,1.2500000000000004,217
0.13265414240790901,302.5012497981553,469.5584282875061,1.2500000000000004,218
0.226784365489291,303.8760314868774,471.410795211792,1.2500000000000004,219
0.3158214266287889,305.11753280171024,473.195925951004,1.2500000000000004,220
0.3875298226670197,306.1090949104149,474.8596451282501,1.2000000000000004,221
0.30476017522932347,307.1621212544445,476.45482659339905,1.2000000000000004,222
0.2508899930304901,308.25584458455637,478.5019748210907,1.2000000000000004,223
0.22718972451552646,309.5506765447189,480.53674125671387,1.2000000000000004,224
0.3597559175196548,310.74411586496484,482.5682098865509,1.2000000000000004,225
0.3022171570833756,311.785464061267,484.5568869113922,1.2500000000000004,226
0.2879144726474964,312.94058117331963,486.20817494392395,1.2500000000000004,227
0.14540091669028815,313.8158920729462,487.7738392353058,1.2500000000000004,228
0.3089410079670556,314.87342750639687,489.3721640110016,1.2500000000000004,229
0.22843287256820893,315.8507275244312,490.97724890708923,1.2500000000000004,230
0.2705778108783443,316.723417041454,492.77856183052063,1.3000000000000005,231
0.25193547432444985,317.5601672541938,495.0108003616333,1.3000000000000005,232
0.2482607072729853,318.430160392068,497.0328223705292,1.3000000000000005,233
0.24157868636900018,319.26380751222825,499.02331948280334,1.3000000000000005,234
0.2056923137008802,319.9062693920793,500.910320520401,1.3000000000000005,235
0.2124610433526387,320.77356044947254,502.5166835784912,1.2500000000000004,236
0.2896777694435281,321.7728414501096,504.10139441490173,1.2500000000000004,237
0.1931353136406623,322.7873938922236,505.71710085868835,1.2500000000000004,238
0.16637173058795374,323.7911454654023,507.6049258708954,1.2500000000000004,239
0.2826369185918186,324.76842123556213,509.4618892669678,1.2500000000000004,240
0.3753297917877291,325.7812325611804,512.1124498844147,1.3000000000000005,241
0.3189033696166268,326.71699221846734,514.5385518074036,1.3000000000000005,242
0.2672536829889641,327.63066037459834,516.8043713569641,1.3000000000000005,243
0.27332581693927127,328.3651620744648,518.5929176807404,1.3000000000000005,244
0.27599936929045665,329.1332503504607,520.5257239341736,1.3000000000000005,245
0.20352068265429313,329.8236416559677,522.2738683223724,1.3500000000000005,246
0.20574863217482728,330.4215036125233,524.1494979858398,1.3500000000000005,247
0.23415106593179755,331.2326434626936,526.7268857955933,1.3500000000000005,248
0.24950495612647194,332.1765764841589,529.3365879058838,1.3500000000000005,249
0.3078935282504498,333.00622526277834,531.7799906730652,1.3500000000000005,250
0.33084468369639713,333.6407803173246,533.4611842632294,1.4000000000000006,251
0.27561443974250477,334.2130414713396,535.1419553756714,1.4000000000000006,252
0.24215993599063837,334.8895948970228,536.8761415481567,1.4000000000000006,253
0.3119779088168513,335.5151097854908,538.585595369339,1.4000000000000006,254
0.2491343357070559,336.10020701597745,540.2199499607086,1.4000000000000006,255
0.21066758515500125,336.74354824883136,542.3438141345978,1.3500000000000005,256
0.17968039814463505,337.5208724233109,544.5623953342438,1.3500000000000005,257
0.38539883912716827,338.183219873766,546.7597789764404,1.3500000000000005,258
0.33403406791453516,338.9294091689975,548.5457706451416,1.3500000000000005,259
0.18246115999647697,339.58851511535295,550.1270959377289,1.3500000000000005,260
0.1870652209781446,340.27025615017175,551.9740693569183,1.4000000000000006,261
0.2457627752683109,340.81439221646957,553.7035880088806,1.4000000000000006,262
0.3983267072701473,341.43187465311695,555.3877456188202,1.4000000000000006,263
0.1846988551659247,342.0555614284343,557.1381106376648,1.4000000000000006,264
0.17458522391782857,342.52452005631903,559.66934466362,1.4000000000000006,265
0.22573961049827462,343.0874480188918,562.2183878421783,1.4500000000000006,266
0.38477944181699164,343.5685931883985,564.4174492359161,1.4500000000000006,267
0.17676444944317976,344.0363213832516,566.0733370780945,1.4500000000000006,268
0.2338460576947876,344.3996299138759,567.6960225105286,1.4500000000000006,269
0.18993131160303217,344.8206615781389,569.3440866470337,1.4500000000000006,270
0.18063220906502314,345.22910245440914,570.9912912845612,1.5000000000000007,271
0.2685105269995962,345.55198112713725,572.6470084190369,1.5000000000000007,272
0.1797900872057384,345.88833811806376,575.1675751209259,1.5000000000000007,273
0.15631343404174505,346.12884342847923,577.4696397781372,1.5000000000000007,274
0.31462310016817097,346.43573828401327,579.6742722988129,1.5000000000000007,275
0.4125312935909722,346.6597206089768,581.4024407863617,1.5500000000000007,276
0.17160872317465076,346.9761211708828,583.1185970306396,1.5500000000000007,277
0.230442490875147,347.39224256983647,584.8316600322723,1.5500000000000007,278
0.3752602905043769,347.6483120205293,586.4579615592957,1.5500000000000007,279
0.28382904489322025,348.01322388966713,588.4015023708344,1.5500000000000007,280
0.2746855278027225,348.3866799166634,591.2074069976807,1.6000000000000008,281
0.2546052168749503,348.7211495808174,594.4476940631866,1.6000000000000008,282
0.24563485324936685,348.9307489692391,596.7375137805939,1.6000000000000008,283
0.20382138302657826,349.30245875139525,598.381261587143,1.6000000000000008,284
0.3698794821165175,349.7183967420386,600.0580720901489,1.6000000000000008,285
0.23938289334755894,349.9403047409975,601.7146909236908,1.6500000000000008,286
0.30882040665696575,350.1419873217221,603.3628785610199,1.6500000000000008,287
,350.1419873217221,603.3628785610199,,287
