num_episodes,total_time,total timesteps,ep_rew_mean,mean_int_reward,value_loss,total_loss,entropy_loss,policy_gradient_loss,intrinsic_loss
940,45.02170133590698,47104,-39.5730972,9.871338e-13,0.05571161358966492,0.05796807433705734,-0.6118651898577809,0.0018019243617601155,0.0009090727712646185
960,46.004945039749146,48128,-35.99854774,3.689019e-12,0.050152933632489294,0.045745368994457025,-0.5898618306964636,-0.004697920494609934,0.0005807117131553241
980,46.93284010887146,49152,-35.31984634,2.3192373e-12,0.04522673771134578,0.04241407343682252,-0.5589400082826614,-0.0030449582073910865,0.00046458786573566613
1000,47.856560468673706,50176,-34.203322199999995,2.2664605e-12,0.049180929228896275,0.04481510842228357,-0.5373428054153919,-0.004595067596398686,0.00045849357957195025
1024,48.81500267982483,51200,-35.4238607,1.1276008e-11,0.05025608139112592,0.046796213472799886,-0.5252641746774316,-0.0036613510371977308,0.00040296623774338514
1044,49.76391124725342,52224,-35.83263117999999,1.3593983e-12,0.048518322088057175,0.043239480670759195,-0.5119850672781467,-0.005448056040113149,0.00033842924563032284
1064,50.887407541275024,53248,-35.02141036,1.5691652e-12,0.05128716959734447,0.04892130098676156,-0.49264572001993656,-0.0026724770506245054,0.0006132168800832005
1084,51.88280463218689,54272,-34.3358743,1.4967194e-12,0.039917690970469266,0.041105938779937956,-0.477082961704582,0.0010401558744799126,0.00029618386997753987
1104,52.97107815742493,55296,-35.602735200000005,1.3729276e-12,0.04814942818484269,0.052855233248197006,-0.4665497555397451,0.004508620116057723,0.00039436989459318283
1124,53.93017029762268,56320,-34.300016559999996,1.5729656e-12,0.035633611274533905,0.03277239497048476,-0.460270871873945,-0.003049603599956126,0.00037677459181395534
1144,54.86392617225647,57344,-33.50166918,5.125246e-12,0.04266938945511356,0.04146311515034951,-0.44979543006047606,-0.0013499697919319086,0.0002873909743357217
1164,55.84727072715759,58368,-33.26586442,3.7956072e-10,0.03767753328429535,0.04346034859761982,-0.43772851629182696,0.005667563446280718,0.00023050373408750602
1184,56.82538151741028,59392,-32.97906384,9.28568e-12,0.03469296277035028,0.03706975803337574,-0.4200617801398039,0.0022773051295888885,0.00019898026687314996
1208,57.90528583526611,60416,-32.973243339999996,1.2314278e-09,0.03702601508121006,0.03342073106982678,-0.40943792229518294,-0.0037298963852215993,0.00024922474767663516
1228,59.117876291275024,61440,-32.61016854,2.3113564e-12,0.04102663914090954,0.03877362835217236,-0.3991159466095269,-0.0023533679212471782,0.00020071426501999667
1248,60.11858868598938,62464,-32.70121796,1.6885191e-12,0.0317255179543281,0.0338043689014773,-0.3963842624798417,0.001999106143208517,0.000159489607881369
1268,61.1985969543457,63488,-32.17235926,1.0837104e-12,0.03191071865148842,0.033976426903398194,-0.3886418747715652,0.001955549433266809,0.00022031763728591613
