ep_rew_mean,total_time,num_episodes,total timesteps,entropy_loss,policy_gradient_loss,value_loss,total_loss
-7.78960794,348.1105263233185,8540,427008,1.4708577916026115,0.0009557321861431893,0.007707275879511144,0.008663008065654332
-8.15546666,349.07279872894287,8560,428032,1.4729941487312317,0.0024733715438888053,0.01102425835779286,0.013497629901681664
-7.318815360000001,350.04225516319275,8580,429056,1.467884935438633,0.0011398390163459705,0.006151604881779349,0.007291443898125319
-7.8646709999999995,351.0016622543335,8600,430080,1.4715240374207497,-0.0018585583208290328,0.00734287025352387,0.005484311932694838
-8.1127561,351.7762746810913,8620,431104,1.46774828620255,0.0019332928322635236,0.007998191584192682,0.009931484416456207
-7.87965482,352.58744525909424,8640,432128,1.465933470055461,0.0012457378586353382,0.009302152442614897,0.010547890301250236
-8.3401693,353.3429112434387,8660,433152,1.460966568440199,0.002016592722165606,0.008017284553716308,0.010033877275881915
-8.13909074,354.1064221858978,8680,434176,1.4484111238270998,0.00023732999535731967,0.008593232751081814,0.008830562746439133
-8.2438116,354.8399956226349,8704,435200,1.4481184780597687,-0.00034047110459503767,0.009005329576211807,0.00866485847161677
-7.6980195600000005,355.6032977104187,8724,436224,1.4538086261600256,-0.0003060568301116886,0.010213303454293055,0.009907246624181366
-8.233904579999999,356.3924252986908,8744,437248,1.4583494029939175,0.0005921794336355453,0.006780029894798645,0.00737220932843419
-8.60818808,357.24284982681274,8764,438272,1.4563928693532944,0.0037018668849855283,0.008680876971993712,0.012382743856979241
-9.027830600000001,358.11938428878784,8784,439296,1.444582749158144,0.0025095235802925263,0.00963634621075471,0.012145869791047235
-9.08624,358.9557988643646,8804,440320,1.4334128815680742,0.002418927483571384,0.010300988295057323,0.012719915778628707
-8.4076363,359.7616276741028,8824,441344,1.4407746158540249,-0.00011658677235989627,0.009321543511759955,0.009204956739400059
-8.28000534,360.50268602371216,8844,442368,1.458203248679638,0.0018052248588339118,0.009118172885791864,0.010923397744625776
-7.387445799999999,361.34346413612366,8864,443392,1.4620810765773058,-0.0011582539510533027,0.010156994609133108,0.008998740658079804
-7.3302726400000005,362.0467073917389,8888,444416,1.4670476540923119,0.0009295371476235901,0.006701152215100592,0.007630689362724182
-8.286154380000001,362.88806104660034,8908,445440,1.4632521700114012,0.0014232498238547042,0.011422529631090583,0.012845779454945288
-9.21788342,363.7363576889038,8928,446464,1.4606717638671398,0.004455543655999828,0.010670364680663624,0.015125908336663453
-8.56289314,364.6715557575226,8948,447488,1.4620089139789343,0.001488583698154283,0.010407114466943312,0.011895698165097595
-8.8289687,365.5244300365448,8968,448512,1.4657370764762163,-0.001639256001537966,0.009405751534359297,0.007766495532821332
-9.48771044,366.4438827037811,8988,449536,1.4668963178992271,0.001251481978389444,0.010827852776856162,0.012079334755245606
-10.21181936,367.2922201156616,9008,450560,1.465492432937026,0.000609303984923203,0.013852970634616213,0.014462274619539417
