total_time,num_episodes,total timesteps,ep_rew_mean,entropy_loss,policy_gradient_loss,value_loss,total_loss
1768.4113597869873,13024,651264,-11.155184199999999,1.6733568347990513,0.0016875808338615529,0.015775202515214914,0.017462783349076465
1769.4296371936798,13044,652288,-10.38321194,1.6659657135605812,0.002997354683965253,0.01730215937641333,0.020299514060378582
1770.4342317581177,13064,653312,-9.97155092,1.6537401303648949,-0.0005403154670730846,0.014940809847757919,0.014400494380684832
1771.4558296203613,13084,654336,-9.82508438,1.6500060949474573,-7.735818848455308e-05,0.01334084632981103,0.013263488141326477
1772.465116262436,13104,655360,-10.15847632,1.649096118286252,-0.0008158747931946808,0.02157449673541123,0.02075862194221655
1773.4958708286285,13124,656384,-10.403456980000001,1.6453720796853304,-0.0020161805141179594,0.015124994144571247,0.013108813630453287
1774.5211305618286,13148,657408,-10.73958854,1.642227316275239,0.0004135876867854405,0.015968669762514764,0.016382257449300205
1775.6547410488129,13168,658432,-10.76466222,1.6487187314778566,-0.0033166054169640165,0.021424494243547088,0.018107888826583072
1776.6752874851227,13188,659456,-10.336768939999999,1.652484629303217,0.001514148725604893,0.017197874523844803,0.018712023249449698
1777.6824820041656,13208,660480,-10.3380139,1.6518085692077875,-0.0012183017538047465,0.01369426459496026,0.012475962841155513
1778.70814204216,13228,661504,-10.356271279999998,1.6533391252160072,-0.0009931175699648145,0.017643088822296704,0.01664997125233189
1779.7241115570068,13248,662528,-11.339853499999997,1.6477611660957336,0.0007473303067957737,0.016551701839489397,0.01729903214628517
1780.7131066322327,13268,663552,-10.442540740000002,1.6477148029953241,0.0020100591177122226,0.016205485992031754,0.018215545109743977
1781.7289736270905,13288,664576,-9.8775461,1.6431990936398506,-0.0020694056319538984,0.014974761801568093,0.012905356169614194
1782.7323455810547,13312,665600,-9.96144542,1.6392782013863325,0.0011911424640106115,0.014468244635281735,0.015659387099292345
1783.7230660915375,13332,666624,-10.622666740000001,1.6410362608730793,0.005548863579547524,0.018089529576172936,0.02363839315572046
1784.7394955158234,13352,667648,-11.505594579999997,1.6357417292892933,-0.0008558660864557568,0.017626385013500112,0.016770518927044356
1785.7442359924316,13372,668672,-10.306933019999999,1.6405937485396862,-0.00012213069709029854,0.02029344701077207,0.02017131631368177
1786.759736776352,13392,669696,-9.82480188,1.642237989231944,-0.0036892084668079246,0.012461846741643967,0.008772638274836042
1787.7700152397156,13412,670720,-9.86256112,1.642386570572853,0.006047598826911094,0.016965989305390394,0.023013588132301487
1788.7783167362213,13432,671744,-9.71022196,1.6453372854739428,-0.0018830373806097557,0.014833122002528398,0.012950084621918642
1789.7756638526917,13452,672768,-9.77089346,1.6410379819571972,-0.0003900167528887489,0.015464064743355266,0.015074047990466516
1790.7791857719421,13472,673792,-9.62515812,1.6374764498323202,-0.0015692044407470097,0.014301215185696492,0.012732010744949483
1791.7822849750519,13496,674816,-9.82227918,1.639039235189557,-0.0033210959472519306,0.015037287321320036,0.011716191374068107
1792.7876131534576,13516,675840,-10.14509052,1.6361766010522842,0.0011267534025323313,0.01737493756445474,0.01850169096698707
1793.7910420894623,13536,676864,-10.150647459999998,1.640592908486724,0.002746638157784716,0.018028209986368893,0.02077484814415361
1794.8043367862701,13556,677888,-10.6198309,1.639625821262598,-0.002881902106019022,0.015485965479456354,0.012604063373437332
1795.8405652046204,13576,678912,-10.996490380000001,1.6462948098778725,0.0016298532192762227,0.022395530226276605,0.024025383445552828
1796.8472843170166,13596,679936,-10.22282798,1.656381530687213,-0.0001366267368687913,0.016294889253913425,0.016158262517044636
1797.8381297588348,13616,680960,-10.967020980000003,1.6606956608593464,-8.102054779433225e-05,0.01762068826064933,0.017539667712855
1798.8484184741974,13636,681984,-10.298693,1.667191807180643,0.003066811990118238,0.01996956640141434,0.02303637839153258
1799.877016544342,13660,683008,-9.342506879999998,1.6741292420774698,0.0022518889768988236,0.014071892559513799,0.016323781536412625
1800.9187107086182,13680,684032,-10.044983299999998,1.6925516072660685,0.00023093996941907279,0.01664113968217862,0.01687207965159769
1801.9499537944794,13700,685056,-9.86916064,1.705039355903864,0.0021717411265740954,0.016841736378410133,0.019013477504984225
1802.9902067184448,13720,686080,-10.0402946,1.69892100058496,-0.0007235944280028456,0.01464789563397062,0.013924301205967774
1804.010903596878,13740,687104,-9.48689124,1.696526799350977,-0.0010933853074077521,0.015850166499149054,0.014756781191741302
1805.0420286655426,13760,688128,-8.94156434,1.7023679874837399,-0.0014810191968390157,0.011323491693474352,0.009842472496635335
1806.0663568973541,13780,689152,-10.00643648,1.7011628821492195,-0.0003149531782246797,0.012797144036085228,0.01248219085786055
1807.0784826278687,13800,690176,-9.93691478,1.6971645839512348,-0.0017613497480351288,0.021178844901442062,0.019417495153406933
1808.0970108509064,13824,691200,-9.919754280000001,1.6965515743941069,0.0003883393566754946,0.0153516203390609,0.015739959695736397
1809.1282472610474,13844,692224,-9.81268726,1.7016137335449457,0.002685131740827235,0.020027311227750033,0.022712442968577266
1810.169711112976,13864,693248,-9.0835683,1.7004981338977814,-0.002720100361221897,0.012081778922947706,0.00936167856172581
1811.207516670227,13884,694272,-9.8223737,1.7074417192488909,0.003772206597949021,0.017115817767262342,0.020888024365211366
1812.2198386192322,13904,695296,-10.344471559999999,1.7089859414845705,0.0006682205794949505,0.016825414646518766,0.017493635226013715
1813.2400755882263,13924,696320,-10.8109693,1.7100899145007133,0.006885267248587031,0.018769334459648235,0.025654601708235265
1814.2843263149261,13944,697344,-10.74726852,1.7166902553290129,0.0009378769674187929,0.01808300515403971,0.019020882121458502
1815.3135378360748,13964,698368,-9.18336988,1.7135533709079027,-0.00015522070524477504,0.017188504756632028,0.017033284051387255
1816.3406879901886,13984,699392,-9.783021759999999,1.7144663780927658,0.0005728659652382947,0.01267372434358549,0.013246590308823785
1817.3833286762238,14008,700416,-9.46304766,1.7161770518869162,0.004554414667103469,0.016377094685594784,0.020931509352698253
1818.4223124980927,14028,701440,-9.113671380000001,1.7154787946492434,-0.0011891989701770312,0.015323477948186337,0.014134278978009306
1819.4535562992096,14048,702464,-10.09356464,1.704356947913766,-7.701568455536036e-05,0.017230760407983325,0.017153744723427965
1820.5007591247559,14068,703488,-11.11143952,1.6960888057947159,0.005568842976820478,0.021093987377753365,0.02666283035457384
1821.5438921451569,14088,704512,-10.307133900000002,1.6915438007563353,-0.0021894578560603772,0.019457538717688294,0.017268080861627916
1822.5581998825073,14108,705536,-9.377522419999998,1.6915928609669209,-0.0036681004154421994,0.014206053640009486,0.010537953224567288
1823.5827050209045,14128,706560,-8.74144586,1.6909219548106194,-0.00312448918294852,0.014071548510401044,0.010947059327452524
1824.605391740799,14148,707584,-9.42461932,1.6880403943359852,0.003073020063719076,0.017259757061765413,0.020332777125484487
