ep_rew_mean,total timesteps,num_episodes,total_time,total_loss,value_loss,entropy_loss,policy_gradient_loss
-7.15987216,410624,8212,265.0295820236206,0.012949799383793252,0.007603993728480418,1.2759747505187988,0.005345805655312834
-6.956196139999999,411648,8232,265.6762943267822,0.006094419521531364,0.006142826827272074,1.2862491812556982,-4.8407305740710404e-05
-7.057715340000001,412672,8252,266.3691258430481,0.0173412181794753,0.00646934916585451,1.2919473219662905,0.010871869013620795
-6.829595520000001,413696,8272,267.36976742744446,0.01313597672168193,0.007127299228159245,1.2991395555436611,0.006008677493522684
-7.02675356,414720,8292,268.3879282474518,0.009627894307845962,0.005924735916778445,1.3076697140932083,0.0037031583910675176
-6.825006200000001,415744,8312,269.4348454475403,0.00678873705747404,0.005930013021497871,1.3115562032908201,0.0008587240359761686
-6.927484179999999,416768,8332,270.37064695358276,0.01397575154698343,0.006825825021223864,1.316957388073206,0.007149926525759566
-6.93584956,417792,8352,271.31437611579895,0.009371685691425255,0.006193401048221858,1.320118634030223,0.0031782846432033968
-7.5457341599999985,418816,8376,272.24208068847656,0.013489660937401438,0.007977266890520696,1.3258636891841888,0.0055123940468807435
-7.644634779999999,419840,8396,273.13651275634766,0.021336588158876735,0.009723435134219471,1.3261232022196054,0.011613153024657263
-6.979737499999999,420864,8416,273.9581735134125,0.008570287205713087,0.007156905699957861,1.3190976735204458,0.0014133815057552268
-6.392386599999998,421888,8436,274.68544721603394,0.01548964997616661,0.007591718247567769,1.3233925439417362,0.007897931728598841
-6.493226239999999,422912,8456,275.3522918224335,0.010478579131574593,0.0065152523366123205,1.323412299156189,0.003963326794962274
-6.466295200000001,423936,8476,276.05075788497925,0.007061998739220313,0.00507317713345401,1.3343101162463427,0.001988821605766303
-6.812614540000002,424960,8496,276.7638158798218,0.01618139704440379,0.006872048928926233,1.3389335684478283,0.009309348115477557
-6.96901876,425984,8516,277.4319829940796,0.012728247518934106,0.006414980747649679,1.3367635998874903,0.0063132667712844275
-6.623564939999999,427008,8540,278.1954040527344,0.00726251439341564,0.0071831544119049795,1.3449217677116394,7.935998151066027e-05
-7.14071396,428032,8560,278.9130265712738,0.012601831492053496,0.006970377031393582,1.3495246358215809,0.005631454460659914
-6.91428946,429056,8580,279.5700640678406,0.01681187474535946,0.00763495789396984,1.3439181968569756,0.009176916851389617
-7.008022480000001,430080,8600,280.1930510997772,0.005024206469121162,0.005067914078608737,1.33638072386384,-4.370760948757546e-05
-6.74624178,431104,8620,280.8208107948303,0.010975366319482996,0.006397745195499738,1.3309360705316067,0.004577621123983256
-6.9834191599999995,432128,8640,281.4173834323883,0.005204636012189642,0.0054901127514312975,1.3295506928116083,-0.0002854767392416553
-7.553226079999999,433152,8660,282.0140120983124,0.00835749100848749,0.007736980833215057,1.3393333610147238,0.0006205101752724332
-7.503445780000001,434176,8680,282.6821572780609,0.009223980587539541,0.007751097498839954,1.3391865976154804,0.001472883088699586
-7.3255272599999985,435200,8704,283.3142521381378,0.009324323581056834,0.0065050161465478595,1.3419387228786945,0.002819307434508973
-7.391275879999999,436224,8724,284.0069179534912,0.008347491694833897,0.007205265308584785,1.3527268506586552,0.0011422263862491122
-7.56690652,437248,8744,284.63368344306946,0.012883886519335544,0.007696325727010844,1.3516931049525738,0.0051875607923247006
-7.750817420000001,438272,8764,285.30649852752686,0.010297525294325389,0.007694746997003676,1.356102967634797,0.002602778297321713
-7.46482168,439296,8784,285.9600450992584,0.011537845600824385,0.007821140370651847,1.3718993607908487,0.0037167052301725375
-7.1024778600000005,440320,8804,286.6625716686249,0.017291899176056235,0.006722219866787782,1.3774268459528685,0.010569679309268453
-6.82173048,441344,8824,287.3639430999756,0.013963618234916833,0.005768414668636979,1.3761965800076723,0.008195203566279854
-6.732116899999999,442368,8844,288.09359431266785,0.009498628027819589,0.006390813721736777,1.3766973093152046,0.003107814306082813
-6.451973180000001,443392,8864,288.77628231048584,0.009215118241668319,0.006503056421934161,1.38295035995543,0.0027120618197341564
-6.773287620000001,444416,8888,289.49876737594604,0.007943591409095509,0.005465881064992573,1.3926610127091408,0.0024777103441029364
-7.0802060199999985,445440,8908,290.17257046699524,0.01985357452756652,0.008421705642831512,1.3919975198805332,0.011431868884735009
-6.87656776,446464,8928,290.8497586250305,0.013684580997088799,0.00860121558253013,1.3906058818101883,0.005083365414558667
-6.40579,447488,8948,291.51206135749817,0.012608660183298308,0.004286036434677953,1.3884511198848486,0.008322623748620353
-6.06410562,448512,8968,292.1745984554291,0.00569507108763712,0.004836097083170898,1.3836764600127935,0.000858974004466221
-6.814880120000001,449536,8988,292.8829391002655,0.011161665457569374,0.006151295907329768,1.3749974519014359,0.005010369550239606
-7.379122679999999,450560,9008,293.53542160987854,0.013154783457175346,0.006328527138975915,1.3719760123640299,0.006826256318199431
-7.76743624,451584,9028,294.18803095817566,0.015083727837835402,0.0077586146362591535,1.3700351677834988,0.007325113201576246
-7.92876132,452608,9052,294.8406310081482,0.008824693012121885,0.009205425712934812,1.3646926954388618,-0.0003807327008129272
-6.987858440000001,453632,9072,295.5025179386139,0.016826725175725483,0.007912015473266365,1.366893284022808,0.008914709702459117
-6.617935040000001,454656,9092,296.2599368095398,0.006511566192272699,0.0058125270406890195,1.3736300971359015,0.000699039151583679
-6.71494216,455680,9112,297.0687277317047,0.008020033459060376,0.007035092350633931,1.3680653497576714,0.0009849411084264452
-6.768046979999999,456704,9132,297.8333749771118,0.010820307408068084,0.006261240621824982,1.3705178890377283,0.004559066786243103
-6.3545153800000005,457728,9152,298.4561712741852,0.008915045854241747,0.006265748414080008,1.3722322545945644,0.0026492974401617405
-6.283105659999999,458752,9172,299.1443076133728,0.006518816015152378,0.005611896523987525,1.3706081788986921,0.0009069194911648529
-6.81157272,459776,9192,299.7565350532532,0.008995617509246566,0.005877669926121598,1.3678947612643242,0.0031179475831249687
-7.8419970999999995,460800,9216,300.4435803890228,0.013565842759447617,0.008034484049858293,1.3667368292808533,0.005531358709589325
-8.32447556,461824,9236,301.16515278816223,0.015183941815089788,0.009110121714911656,1.362746722996235,0.006073820100178132
-8.97820382,462848,9256,301.75364685058594,0.010169299573921101,0.009360383213788737,1.3631448931992054,0.0008089163601323651
-8.737696620000001,463872,9276,302.40048456192017,0.013828479597769361,0.011307855347695295,1.3658079039305449,0.002520624250074067
-9.309547440000001,464896,9296,303.0173761844635,0.0194234900915947,0.010141194332391024,1.360902588814497,0.009282295759203673
-9.29468132,465920,9316,303.6552064418793,0.014596628436577917,0.009254718039301224,1.3523545619100332,0.0053419103972766925
-9.529013899999999,466944,9336,304.3365695476532,0.02158096615647232,0.0104848249029601,1.3396797142922878,0.01109614125351222
-10.0411137,467968,9356,304.97981357574463,0.014306284233595418,0.013259876071970211,1.323285836726427,0.0010464081616252078
-9.83503416,468992,9376,305.62213468551636,0.017020541076529193,0.013807909137540264,1.3091861307621002,0.0032126319389889284
