novelty,n_koeff,reward,total_time,iteration
0.01229691683298467,1.3500000000000005,1000.0,731.6716797351837,432
0.0266797427114966,1.3000000000000005,1000.0,733.4815065860748,433
0.043115970611765135,1.2500000000000004,1000.0,735.2785472869873,434
0.058905945711621256,1.2000000000000004,982.8,736.9018669128418,435
0.1085063497064219,1.1500000000000004,965.2,737.9397397041321,436
0.1264415635851489,1.1000000000000003,947.38,738.6855218410492,437
0.14207169879553072,1.0500000000000003,932.98,739.4655113220215,438
0.1362516636984715,1.0000000000000002,918.16,740.1524579524994,439
0.1248290500840023,0.9500000000000002,900.06,740.6964268684387,440
0.12138388978322939,0.9000000000000001,881.28,741.1803848743439,441
0.11935023141903718,0.8500000000000001,863.66,741.8669483661652,442
0.10947083568224983,0.8,847.42,742.4839367866516,443
0.10211996022057501,0.75,829.38,742.9880909919739,444
0.10703925309813106,0.7,811.84,743.6216752529144,445
0.11113503834886157,0.6499999999999999,797.72,744.1955873966217,446
0.10572800490373012,0.5999999999999999,782.22,745.0511910915375,447
0.10804047178930112,0.5499999999999998,765.02,745.7880692481995,448
0.10191351749613688,0.49999999999999983,749.12,746.6456034183502,449
0.10666471882167156,0.44999999999999984,732.16,747.6232738494873,450
0.10153516035077499,0.39999999999999986,729.62,748.7206289768219,451
0.10701669545237777,0.34999999999999987,729.62,749.9886827468872,452
0.09196950308620401,0.2999999999999999,729.62,751.4025373458862,453
0.07801830675765618,0.2499999999999999,729.62,752.9279718399048,454
0.09767244211195286,0.1999999999999999,729.62,754.5825531482697,455
0.07495484774927991,0.1499999999999999,729.62,756.1454644203186,456
0.06274830986073876,0.09999999999999991,729.62,757.917474269867,457
0.06696703257524002,0.049999999999999906,729.62,759.6457295417786,458
0.06109179227533943,0.0,729.62,761.4552421569824,459
0.060005258152048706,0.0,729.62,763.2619526386261,460
0.04054091265481082,0.0,729.62,765.0748631954193,461
0.042184481306915655,0.0,729.62,766.9449954032898,462
0.046152716314043864,0.0,729.62,768.7635040283203,463
0.03837379803346544,0.0,729.62,770.7290089130402,464
0.035585842656292416,0.0,729.62,772.5541095733643,465
0.032735950678673985,0.0,729.62,774.3779973983765,466
0.03071110223147855,0.0,729.62,776.2351570129395,467
0.03189083784271129,0.05,729.62,778.0309202671051,468
0.0324581439303464,0.0,729.62,779.9065675735474,469
0.021138271331372332,0.0,729.62,781.7638728618622,470
0.01446942627320043,0.0,729.62,783.6094808578491,471
0.023843377917823046,0.0,729.62,785.4667448997498,472
0.021222659945075457,0.0,729.62,787.303079366684,473
0.019444827849336547,0.0,729.62,789.128221988678,474
0.019079524244192757,0.0,729.62,790.9885084629059,475
0.020914128161776152,0.0,729.62,792.826343536377,476
0.017689650696846734,0.0,729.62,794.6903231143951,477
0.022484244892186905,0.0,729.62,796.5443754196167,478
0.020578249735029034,0.05,729.62,798.3897693157196,479
0.020150863096629102,0.0,729.62,800.178168296814,480
0.019694307387895203,0.05,729.62,802.0384032726288,481
0.018377489416323885,0.1,729.62,803.8630867004395,482
0.021212260300778944,0.15000000000000002,729.62,805.7718517780304,483
0.0256116575630548,0.10000000000000002,729.62,807.6352808475494,484
0.016995892787692063,0.05000000000000002,746.82,809.4352941513062,485
0.01805704686917639,1.3877787807814457e-17,764.42,811.2983019351959,486
0.01664283194141384,0.0,782.24,813.1148271560669,487
0.02169422434580288,0.0,796.64,814.9308669567108,488
0.01569639353903179,0.0,811.46,816.714513540268,489
0.01873864722302804,0.0,829.56,818.5731205940247,490
0.0199409713904506,0.05,848.34,820.3987305164337,491
0.016646263999010806,0.1,865.96,822.2559330463409,492
0.017679085496385492,0.05,882.2,824.1453161239624,493
0.014075130415066299,0.0,900.24,826.0319590568542,494
0.01204815469562756,0.0,917.78,827.8958022594452,495
0.014367863264717472,0.0,931.9,829.7526354789734,496
0.017197861348840483,0.0,947.4,831.6188879013062,497
0.011275267589021268,0.0,964.6,833.6426179409027,498
