n_koeff,total_time,reward,novelty,iteration
2.500000000000009,694.6355760097504,457.97136862642765,0.041679674096135357,4623
2.500000000000009,694.7983772754669,456.84837944884197,0.08752406852499477,4624
2.500000000000009,694.9364166259766,452.9409091185842,0.036310875901679154,4625
2.450000000000009,695.0835311412811,451.08935027273765,0.02575735089753695,4626
2.450000000000009,695.2371928691864,444.4024135196412,0.04076624713136656,4627
2.450000000000009,695.3999199867249,437.70412493561366,0.08677253679919472,4628
2.450000000000009,695.5691649913788,440.50354456133465,0.09002679565923402,4629
2.450000000000009,695.7227780818939,429.888502730437,0.07731688916885227,4630
2.4000000000000092,695.8855113983154,429.320829601124,0.10252747359692047,4631
2.4000000000000092,696.0391380786896,432.6874831925136,0.09377396389061046,4632
2.4000000000000092,696.2019424438477,439.960234855994,0.0806719023624471,4633
2.4000000000000092,696.3555662631989,440.5363180081155,0.10912509404372851,4634
2.4000000000000092,696.5183007717133,445.9388627447136,0.033946712694572924,4635
2.3500000000000094,696.6564028263092,450.4164461278378,0.10969608344126876,4636
2.3500000000000094,696.819103717804,454.1322077340924,0.03231629252314977,4637
2.3500000000000094,697.0040023326874,455.5944438267297,0.040253670909470074,4638
2.3500000000000094,697.1888678073883,451.13200898108596,0.10420379683264397,4639
2.3500000000000094,697.3581240177155,451.50235869326934,0.11378233437485813,4640
2.3000000000000096,697.5429859161377,454.47348051207666,0.08104383117214417,4641
2.3000000000000096,697.717248916626,462.2838788361408,0.0458550343976032,4642
2.3000000000000096,697.8904900550842,451.08764166658017,0.10495534305217039,4643
2.3000000000000096,698.0606908798218,455.9399204699674,0.08360211014345982,4644
2.3000000000000096,698.2900493144989,449.23710811641797,0.09217774276161926,4645
2.2500000000000098,698.5114371776581,457.4428055552349,0.09441807811598661,4646
2.2500000000000098,698.7251572608948,457.82289519603967,0.1006300041825088,4647
2.2500000000000098,698.9768705368042,459.3048355457205,0.09117095791689561,4648
2.2500000000000098,699.2266619205475,465.28029087081796,0.04903752331877694,4649
2.2500000000000098,699.5371098518372,458.3802440969334,0.04114667980211213,4650
2.3000000000000096,699.7688934803009,456.52070101133836,0.03288662622341276,4651
2.3000000000000096,699.9850718975067,458.9383578215952,0.10441657666927884,4652
